x,y
0.19404880721255313,0.9319600031494749
0.5449373549368816,0.19858473853044822
0.8303732920736472,0.14331206131385688
0.8749803897081845,0.5070891442301215
0.66717578174814,0.29595050427053116
0.6581788806968726,0.9532007784615726
0.6779374107652211,0.8807700515215512
0.5097266462032631,0.24533619861266776
0.19393120633078897,0.08889149556912457
0.9179390264232564,0.9103769205126669
0.6069689804587302,0.5031630027584596
0.45926540199898835,0.28082149822521163
0.06004345590778082,0.8659634635286161
0.9133244121351412,0.7960687607731077
0.5043908628195122,0.413653227988254
0.6104613252932021,0.007576902949176567
0.15305773899058683,0.9694806454595154
0.0782009952808983,0.4697294227830885
0.5354382062951197,0.23585936604128666
0.6262508925958874,0.5449812981508482
0.34058468177629997,0.9529222011217877
0.14020679947778958,0.3968540101223311
0.611465585327514,0.7196914355244648
0.46638491517989544,0.13972628695306577
0.0974241104566197,0.3102311141327504
0.11831584947628304,0.16403902638213597
0.21887249821364796,0.4945047076093103
0.6479927733958514,0.7451957498115479
0.7358287369659825,0.5381246904454317
0.775978790375842,0.09435594999512531
0.4950038446411713,0.4232180583228501
0.20237466571662643,0.7648681204555473
0.9737645030666365,0.2705838922658699
0.2581776634920028,0.7060031897135489
0.0722981861090034,0.4462195440332992
0.29486177733001717,0.603240335950483
0.11144490883609526,0.15940197233543207
0.2460869198287945,0.41042196778208495
0.2793470251014719,0.1682936158864855
0.7152919740068391,0.861841522335653
0.25258930399538126,0.3471872784281097
0.09575096946934702,0.6613325607130796
0.8434603488985933,0.43420438412645734
0.28438396660089993,0.5354705968230387
0.8544416467763064,0.5287789072383741
0.8397448681171736,0.7803065913458205
0.8279624114008465,0.6190788010430753
0.5256591260028537,0.3000046222020375
0.07154619211025803,0.377372866566687
0.44602373164733444,0.6737380953910738
0.6086562088014531,0.35165858124861893
0.31802476036088767,0.4924156544354594
0.6078009066543952,0.40199228761212735
0.4929792274555862,0.09230111433961163
0.3721339372912039,0.968533362655617
0.2556458540777793,0.8292723158546387
0.731380864844302,0.912961038486681
0.5960282551689895,0.0753525858083276
0.9893760271864833,0.6166144319277598
0.6529396932967969,0.9984424635296343
0.16524323951086106,0.07324549569331495
0.9946574767704423,0.06738464734834138
0.21964057044662022,0.7684361497711358
0.48567553892818727,0.42342372484249036
0.7434614090337373,0.4960451011167808
0.542947191193325,0.5182120535383652
0.5490785783530919,0.6957743163374931
0.5345188781598442,0.6134781087127907
0.2656107190221566,0.060322638589044075
0.6131742391353018,0.10837838754780593
0.29288989617471406,0.8856274830268339
0.5557153503854663,0.9464420451585028
0.11917591106825531,0.35689383499376603
0.42279361173203345,0.02021894000614044
0.6174737063025202,0.9209986933269416
0.2887642963536071,0.06594349430613833
0.050745466157257946,0.35484553022907617
0.25622266935590765,0.014945196850289721
0.11860785804853458,0.34262759245428265
0.9972168183486422,0.4090158469652144
0.4957046179956601,0.1439678215824095
0.7223314823911254,0.022217698529204966
0.027914120816249888,0.8557359894439324
0.927611207667146,0.05864548566606975
0.3267388980266611,0.7623405732872909
0.388303101330463,0.7604813741391171
0.21220662869581053,0.10474007920923467
0.598924009444966,0.2662767682510653
0.9476979976315316,0.8662439563982328
0.16188963843792525,0.7530166392674319
0.2498307943098882,0.8487996665849054
0.26122497127027733,0.8242278594695283
0.9817136687263209,0.3911126833205669
0.07683315319617812,0.8396235459559919
0.47447549332875516,0.018305977259933548
0.5737729421897875,0.3333826844847876
0.19800949343992802,0.4882368732913043
0.5528809751081082,0.9469876843273148
0.9352468196752763,0.6713057224940172
0.8210356525399753,0.3516706429301659
0.27298685308989457,0.6355011688254657
0.54367883131133,0.7569220470893214
0.018582227943893193,0.7529114157128087
0.04116320783822314,0.5230158159603812
0.6956329968113331,0.23976489444625693
0.2854175595054288,0.8915806961356506
0.8487370241353528,0.9087699117542141
0.7940348949483588,0.5170063346174145
0.33495524459311576,0.9611379398631821
0.32957614723033735,0.6186981375790371
0.5122579942333406,0.7135087172980694
0.26518156561392114,0.9517455389615804
0.746362199102502,0.18663964820384182
0.6678892377657514,0.9396405887331224
0.43795817411072546,0.9241626600663174
0.16507450845362615,0.597701815364671
0.7179232385463569,0.7647973428611313
0.9884349970049643,0.23995348570088149
0.8606193169251729,0.6041728319645366
0.7731703875914722,0.0736454550111344
0.8738768412792491,0.05457118127980154
0.022469780440031784,0.128039799816137
0.4807963286320709,0.5252753054269911
0.12584367426531318,0.7644094269948981
0.3269170108339715,0.8522755296236825
0.8077135227601985,0.6891777331620549
0.5954592371559689,0.6345202073439251
0.19996416616015922,0.6494849267681939
0.16650526526376142,0.4029483461847878
0.857608719394424,0.10576139276934882
0.8925831099430677,0.3243590868210232
0.07661875637866578,0.30179596962521416
0.4901488051010998,0.5348949662472066
0.9568085120360699,0.664368254081471
0.2120464410363042,0.17578291142678826
0.788801088267268,0.262355965609268
0.41226109137083533,0.6092916117224153
0.651646257556822,0.6636413651578081
0.9526601102704001,0.016421719665217882
0.7255130816236175,0.32251977256859
0.0860046463512999,0.057249765179048895
0.09324492989439404,0.1917200380578803
0.7204123029039126,0.9451077414187312
0.19515272620589552,0.6659999526905591
0.11726904028759533,0.22054675774390675
0.1382341556453448,0.698060215325637
0.6349876960262982,0.5037366465185954
0.504934135832478,0.4217411727379172
0.9621832682839085,0.04707816400668208
0.6154379949325716,0.863727563603774
0.49715943601017365,0.7845154684297103
0.8071947901753912,0.10107533560184023
0.6227759772804222,0.6940556864669399
0.5023217307357468,0.7929010351415106
0.36846364126828224,0.8969087006156936
0.3153534168181237,0.09066028775327895
0.7622404936296091,0.4050887683021447
0.04167344058536071,0.8315376721989706
0.21329906299998658,0.8161773335535817
0.15935438990700945,0.39749132890922334
0.18755712523447987,0.4152436775736631
0.44490465075927366,0.16754628806077598
0.7609075950829205,0.5855895731747758
0.5300797842040015,0.44585163296631614
0.3789084213431966,0.6696533003770319
0.7804042256981358,0.35304887798448126
0.08047163961889203,0.026122681121797275
0.26257076679414915,0.38114478859583356
0.8909395641348765,0.4411373254107872
0.14217371911031296,0.793098377501335
0.21366104372433692,0.047131065119363935
0.965799570994008,0.5381274113351846
0.16735255493303958,0.47729827171188444
0.910549200295392,0.28636544142501297
0.10480850530838637,0.28741840660419427
0.5404793971412171,0.07175742252122841
0.7881095234773376,0.302136305608122
0.20000084890484982,0.9529016811794028
0.19447261775529834,0.6331939650130263
0.10607160903998225,0.5968187133539277
0.46157109310859545,0.8528940990418422
0.800877651637571,0.22164320919002856
0.37468145500187033,0.9340100137646986
0.5160333653446083,0.24684536111996325
0.17913815046723847,0.5192429053133176
0.9116818671780683,0.7021456163437482
0.8839365728075128,0.18058931971515035
0.3995368788275192,0.510796696678233
0.8612788917329997,0.47773152479152703
0.8265292232248319,0.6510567659303699
0.634863603387646,0.4540430201290233
0.7292465670599795,0.23184158838601787
0.0652574586904422,0.458253735448816
0.7206899729181685,0.1306682342171589
0.8350467346787399,0.35705065209116194
0.020487966824708548,0.0018838607431116428
0.5893655417610988,0.1386491673005189
0.6516382477280862,0.8276483962928365
0.4658038175057434,0.14647584001830904
0.8511813622356739,0.4783904909762632
0.38649913326982,0.6115431787587081
0.7134989793838343,0.9375762575041303
0.8684755315956064,0.6550504810284179
0.09954963714256948,0.08324494504908297
0.9990359794762569,0.7697490932261171
0.9921883761344714,0.5120090513960391
0.07700494459544527,0.5472893960301154
0.1265834895518294,0.7106353889960976
0.04922832941629762,0.6254841765568949
0.41277674921527063,0.47456242439113916
0.7832196453979936,0.73736942692963
0.025368970753882558,0.4473803314107294
0.3815882215905362,0.20711285275350355
0.18288601299045137,0.21645733635441244
0.11346597592244267,0.47424260608159985
0.32593367327449485,0.4342941021965705
0.3779017471887708,0.7139279492332982
0.37062802455459254,0.7907376128546352
0.010254478217955443,0.9140213684218366
0.04811715068703093,0.7005070263058422
0.9725183024415653,0.41618640803434037
0.21796383000529018,0.6162314615917731
0.34303538645795306,0.9048456406851259
0.7325823318458107,0.8462302564362835
0.1176417384108126,0.27872662879221155
0.5128562756730551,0.8154989738497284
0.7980733629743813,0.12287412602524628
0.6359737539379708,0.785644398195133
0.21657192386690371,0.46152211164614
0.8337262973016838,0.0805658381402361
0.08340001481448178,0.9967023739595389
0.4884138321510033,0.8924926610485436
0.4309966075409456,0.155876341608718
0.2314855733696477,0.6830376095183618
0.3416517257010885,0.23917870849586642
0.9340668405435607,0.837179808388471
0.11557943092879741,0.8727641260993018
0.7568316378190679,0.38493036813839987
0.06028229229832349,0.3961085998255601
0.07279246142616214,0.2236015114961214
0.2442610015932467,0.8912773907285747
0.41034963040006034,0.7258920619991888
0.6257558757675714,0.7843264030658845
0.5866296086067126,0.19039626857240555
0.1828080532221097,0.23717657297522454
0.12652381640378985,0.7234844872917728
0.02220884400542733,0.5252556245131024
0.8704669107917509,0.4103058163823282
0.3036878458260498,0.2706604030269132
0.14576086014472656,0.8709920912426908
0.16886901766753581,0.007738625122903686
0.32897348244236746,0.5561735026316444
0.9260456647034413,0.3712781707143088
0.9935316842857411,0.32529529632870036
0.8609750133926938,0.29543575705079794
0.31056568840914534,0.1016052853698226
0.8800666029597798,0.137242955599442
0.12867747765880122,0.17254729692645598
0.864335487734119,0.10645158050598336
0.2110739586093413,0.22637527252017453
0.1113000692904309,0.4231434344419015
0.2052119348884568,0.40621601335596047
0.8523740017794875,0.09794038365153424
0.12182936580643888,0.4180823739332835
0.6810612499896499,0.8428154601412022
0.9558272805913629,0.3394542948592165
0.5114033026946458,0.3030167857708247
0.32260642310089127,0.32025768487851136
0.5259001051044278,0.819303144973183
0.7169769757046036,0.10337948586430612
0.9313806752395648,0.5792131699123384
0.4641193348807635,0.6303925598045202
0.9112796921918977,0.05301140495943313
0.7620668840779468,0.3678100459333258
0.7444504582627335,0.16142707966722192
0.3584081441515752,0.33323519758756526
0.45975436735536934,0.7074284717277902
0.438377767449899,0.05760575048186878
0.3092463350148521,0.7589095290732367
0.4660117922700444,0.5294747516252917
0.6922526058709673,0.6458921544054276
0.8026048815648009,0.7423478594686875
0.8573674802412861,0.8744318420946479
0.8181696418674459,0.4219153728927211
0.690612863051242,0.4468928469470195
0.9247784679301471,0.4086627463928858
0.8118839439336559,0.10461330600669227
0.5372321538943792,0.6829785791095241
0.5135889860224333,0.08064383691797883
0.29942623444902716,0.38435417106241443
0.8467926227385266,0.8574833240114509
0.9406899716446949,0.9612654641531992
0.08101225094311637,0.6177313182226053
0.34631789725760787,0.07389185540060406
0.6547343722907369,0.05267224139568327
0.13274794697071457,0.045071926730785195
0.8715549697021648,0.917299227364542
0.22887861532532128,0.6188498779272431
0.8206754811660933,0.8028303891957281
0.8298845333616155,0.378086807040375
0.8957419544405094,0.44442210393911163
0.2649375917494844,0.9571613922688796
0.9347409897018357,0.3752461198843934
0.5207606336588572,0.5966025261101845
0.5496034377416532,0.42296705423329317
0.08459317488309259,0.6893250514673877
0.3940234050543219,0.36822014901837674
0.29166530091539156,0.07401195419999196
0.15025008360777536,0.37833657430864287
0.7559413857696428,0.4394634384997813
0.10797378759791476,0.7346071805497293
0.055034053467609145,0.22632057503443903
0.7549613915672568,0.6425646061370944
0.7070294011711593,0.1865887051742554
0.8464486176650133,0.8775289551546193
0.7424523348493535,0.49267747746910984
0.015618812578978014,0.9235136285954892
0.6365409913727439,0.45422655581731053
0.14929171122550688,0.5087709586814999
0.9639946335992654,0.30024745230664784
0.7312096067991726,0.010724515848107186
0.41660055557453,0.6791306384206721
0.030094551048903573,1.475871722866895e-05
0.05855959617984674,0.11103031788296513
0.14286662722084986,0.6141485562639101
0.41344634549738013,0.7879769219198096
0.5824919617544132,0.9479214424104685
0.32667641935228964,0.6854982477455238
0.9511739128899412,0.10551144852088346
0.893288714020243,0.7519276225165932
0.40225667728555026,0.19829568389225805
0.7133658260881377,0.41601531665709424
0.8106612515350496,0.13812426148087142
0.09716556072967597,0.25111804303438257
0.8718638429133437,0.9987691541236692
0.019538573009365345,0.18516730722006491
0.6213483949153263,0.3322868854281005
0.2129666209806974,0.7683401720134007
0.6349096718348558,0.2561239971272381
0.6236435758837965,0.6213461735088293
0.03999787643106667,0.07682698393747578
0.6320423708195557,0.326793294208118
0.1444443355193149,0.5363568212307208
0.5523814335485911,0.9743802898175211
0.13307470412190492,0.34162929050461976
0.8805628006390448,0.46632051381190864
0.20014244341497267,0.5872052730874218
0.9498425490712824,0.7073969543972158
0.5421028812275394,0.8998662714526456
0.6820440602698803,0.33214349065129223
0.4841399603091242,0.08361923437574947
0.8055617120446542,0.040597665514634396
0.7829846251607766,0.28833024383561867
